library_id	predicted_occupancy_CRX	predicted_occupancy_GFI1	predicted_occupancy_MAZ	predicted_occupancy_MEF2D	predicted_occupancy_NDF1	predicted_occupancy_NRL	predicted_occupancy_RORB	predicted_occupancy_RAX	total_occupancy	diversity	info_content
CRX.863	3.7483759269060357	1.3046661617925512	0.000399181643614412	6.932117430599045e-10	1.370645594206636e-07	1.0349945843453863	4.441250089094979e-06	0.0035197239196700916	6.091960157615118	3.0	5.447577234171048
CRX.863_full_mutant	0.821807085430587	0.9750835202614061	0.00039922387277430246	5.796667301075763e-09	1.3705413292432037e-07	0.974351834147897	4.926245509082908e-06	0.00017542754148181598	2.7718221603504554	3.0	2.3064167016144306
CRX.867	6.1717781340957485	3.193497510832408e-05	2.4627665780130075e-06	2.087225724977517e-08	1.1339775058972014e-05	0.0031553827070624684	1.0591675992573801	1.971465910199844	9.205612784649038	3.0	8.183766863702775
CRX.867_full_mutant	0.19629740175378052	1.1013179382204199e-10	2.464148782770903e-06	1.3472723622639922e-10	6.248221560667268e-07	0.011961096691536229	1.155621126601563	1.6376920185292576	3.0015747327919353	2.0	2.056431903540359
CRX.868	2.9908253506531417	0.028967382273907223	1.7678488433813828	1.1233288543051193e-05	8.982747031769707e-06	0.43059734301807295	2.215506496710836e-05	0.0007166934100340513	5.218997983837081	2.0	4.375355995335255
CRX.868_full_mutant	0.0172307217368285	3.929438926381986e-12	1.7678507699069	1.0553112692564264e-11	8.982747031773229e-06	0.43056449742591635	1.988835924340659e-05	0.007971730509491685	2.2236465906998943	1.0	0.7999864631496447
CRX.872	1.7057356104403383	0.29794455295126676	0.00018304908206559628	1.6530735086289696e-07	0.999965632900533	0.009259242992032162	0.00011720804063538112	0.017777524090152107	3.030982985804374	2.0	2.185259302489909
CRX.872_full_mutant	0.7351992214214644	2.8966986212076694e-09	0.0001830490820655963	1.6530735764476641e-07	0.999965632900533	0.008992249656927367	0.0001686619191476083	0.009880711583585442	1.7543896947677795	2.0	0.8335296733698647
CRX.874	1.2577685766370834	0.41191016931079	0.502376897866569	4.4165841041126456e-14	6.514126085161159e-08	0.45992938732608263	3.9862910173264054e-05	0.08695576002356643	2.7189807192155695	2.0	2.4924572455881115
CRX.874_full_mutant	0.40719546721236954	0.41190826499194566	0.502376897866569	4.412500127615563e-14	6.514126085165596e-08	0.45992921486900157	4.008125814826066e-05	0.08695576002386142	1.8684057513632004	1.0	1.5897293933462366
CRX.877	1.714834816518294	0.7568038419429864	0.3106736093817425	1.1786635762306714e-10	0.00025851529553580705	0.011327273684921597	0.15739066827273393	0.000855943697988265	2.9521446689120694	2.0	2.2460806622030405
CRX.877_full_mutant	0.7557586386820891	0.7567822824435005	0.3106736093817432	1.1786082385451142e-10	0.00025851529553580705	0.011327269764538904	0.1573906666563554	0.00085594368679544	1.9930469260284192	2.0	1.5022633615170164
CRX.890	2.1303834686276093	7.544926098797536e-05	8.463125490489904e-10	4.2943679387578526e-11	6.497348568492673e-08	0.10404761384601706	0.015176842089459922	5.889656739447651e-05	2.2497423362542106	1.0	0.2582442554238194
CRX.890_full_mutant	1.1302275476841204	0.0003560402820113184	8.463136602979292e-10	4.2913261417173555e-11	6.497348568492676e-08	0.09885247319269566	0.015041460457803999	1.969345974971492e-05	1.2444972809390937	1.0	0.17232302127014965
CRX.893	2.5190458382025427	0.628136737586419	2.248241903277942e-09	7.682372271685593e-08	5.829152228723795e-07	0.056084317262598056	0.041611640613468	0.0136837434636279	3.2585629391158433	2.0	1.547573806247537
CRX.893_full_mutant	0.6448478804126868	0.6258056776905478	2.2482419548408064e-09	7.680970703411934e-08	5.82913500315553e-07	0.056001744062126546	0.041599220294087615	0.015846618416580947	1.384101802847479	2.0	0.6969054944403341
CRX.898	3.252995192538287	0.000447167453275608	5.063742428124497e-09	3.825985014119487e-10	0.40042930587626957	0.0020959690720946545	0.00013290069343655333	1.7304319677344026e-06	3.6561022715116716	1.0	0.9756800565967509
CRX.898_full_mutant	0.30970457713100236	8.119668250003111e-07	5.063744262179615e-09	3.2657362576245565e-10	0.4004293058762696	0.0020875814993225584	0.0001239390514712853	1.6990311574174593e-06	0.7123479199463661	0.0	0.19837746528169664
CRX.900	1.286869079624446	0.002793076829698026	0.9856098989819654	1.6075805673679155e-10	2.0626572732051185e-09	0.03558688499734838	2.5870500133008327e-06	0.01541812085069168	2.326279650557578	2.0	1.3040590895387703
CRX.900_full_mutant	0.3101845657458231	0.002000364508134475	0.985609908848054	2.771532435062295e-11	2.0626573006211696e-09	0.035586356787120244	2.6319817656752074e-06	0.015418120027306569	1.3488019499885766	1.0	0.47514417757949456
CRX.904	4.155341225673105	9.166606026350075e-05	0.18075421806142333	1.71587063411199e-12	4.376369529527702e-09	1.672316802681782	0.0008731835817219451	0.0001947390803643993	6.009571839516745	2.0	4.111444563228263
CRX.904_full_mutant	1.5295069977314015	5.094784536263545e-11	0.1807542384138041	2.0048478552532804e-10	3.732992023763649e-09	1.6719836227050944	0.7968435423424153	0.0015231982656431933	4.180611603442783	3.0	4.166147943882854
CRX.907	1.4800560759379116	0.010472306456195948	0.04237024550850156	1.0461542406260346e-12	0.001063398624712321	1.3374278447562951e-05	0.014201558568207545	2.0861054549418465e-05	1.5481978204295723	1.0	0.1240888857613858
CRX.907_full_mutant	0.6722107500823542	2.2144465649080467e-06	0.04237024550853512	1.046153951228158e-12	0.0010600642063253655	1.3374584395747827e-05	0.014201520565185729	2.0413451109689198e-05	0.7298785828455169	1.0	0.06310877942644601
CRX.910	2.511224977829266	0.413506842018268	4.942249595925898e-06	1.9469541065805157e-08	1.6934673373133551e-06	0.001907109665255626	0.11692888309252945	0.005152307801388676	3.048726775593182	1.0	1.1846966861562538
CRX.910_full_mutant	0.6785134945988752	8.587687605635938e-11	0.0004972297593965866	1.9467905153435693e-08	1.6934673344258457e-06	0.0019074878094443885	0.11692898004481919	0.005152153612271397	0.8030010588459232	1.0	0.13137111398436876
CRX.916	2.1357784475878328	1.547222550916397e-06	0.9517050879042618	4.160040576965688e-12	1.1586632081525639	0.018106018386186952	0.01165777134378389	7.296941492497934e-09	4.275912087898282	3.0	3.9549593827692755
CRX.916_full_mutant	0.49632492472083656	3.847591974296921e-10	0.9517050879042926	5.405768254333153e-16	1.1586632081525805	0.018131633292079844	0.01123089822124934	6.4876835419626946e-09	2.636055759163482	2.0	2.0721169697959225
CRX.919	3.2181492724302085	1.2748839012538777e-12	1.817968914077165e-08	1.082271997190465e-09	7.071852411232563e-06	0.09725617544277879	0.0009393250858280571	0.0335417078999108	3.349893571974374	1.0	0.3511463527285996
CRX.919_full_mutant	0.5293926010937657	5.746677788045241e-13	7.82973941831447e-06	1.8075587293863697e-10	7.071852443834027e-06	0.09421674198044813	0.0006334475377826006	0.029569037010152448	0.6538267293953416	1.0	0.11376860433464056
CRX.923	4.768746609425866	0.006688205683089804	1.5640580397731947e-06	6.930284766342695e-11	5.083216808294001e-05	0.0013389281679143696	0.02759267979840849	0.006522713182861759	4.810941532553566	1.0	0.1356346531659188
CRX.923_full_mutant	0.7057033743349058	0.006548865653461026	1.5640633560802107e-06	6.833533462727147e-11	5.083216808704258e-05	0.0002105300633439915	0.0004295815922498929	0.005707101448580702	0.7186518493923199	1.0	0.014768611167535924
CRX.924	1.4211270965872393	5.627369879701546e-13	4.987564918725106e-12	8.20688172012276e-14	1.69499931170483e-06	1.0560968813093352	1.3449084781295038e-05	3.877132730297494e-06	2.4772429991190306	2.0	1.3279691294252516
CRX.924_full_mutant	0.4446679708628802	5.627365649339765e-13	9.72379180958124e-12	8.203878296224834e-14	1.6949993117048098e-06	1.0560966291385765	1.3579905221560692e-05	3.062019973694393e-06	1.5007829369363321	1.0	0.5509228512965619
CRX.925	1.8572623220508808	2.173424323192776e-06	5.038672263862703e-07	1.1905205910562222e-11	0.00552313041574844	0.037380099376676905	1.6025473545714304e-07	0.002420745225442582	1.902589134626939	1.0	0.09324065757662359
CRX.925_1_double	0.907508119528987	1.427503387929645e-06	5.038672263862743e-07	1.5721070174807707e-12	0.005523130201998969	0.12345955966515605	1.599933900784835e-07	0.0006496629347786712	1.0371425636964973	1.0	0.16648318238045576
CRX.925_2_double	0.9820419613432491	1.4275033979475663e-06	0.23188280190877483	1.1905205910562223e-11	0.005523130415748439	0.037380034892928536	1.6024555479838024e-07	0.0024207452210027983	1.2592502615425616	1.0	0.370248728078047
CRX.925_full_mutant	0.03228760872423793	2.173424308089002e-06	0.2318828019087748	1.5721070174807662e-12	0.005523130201998969	0.12345950002662504	1.5998420870980966e-07	0.0006496629303387651	0.3938050372020644	0.0	0.08006241167618182
CRX.935	1.797842856112326	6.45661056914814e-08	5.221216102073781e-08	2.7247849959098404e-12	0.5354817215483981	0.02595603235582348	1.7144209078804905e-06	5.37274739091235e-07	2.3592829784931864	2.0	0.9630188314901393
CRX.935_full_mutant	1.097024820293457	1.8467140906633676e-09	8.045020430403624e-08	2.7247857649882022e-12	0.5354817215488163	0.02445104153775222	4.536954543442218e-06	5.374566546178141e-07	1.6569627400908666	2.0	0.7061779189725511
CRX.953	3.0679513983314743	6.083716468167871e-12	1.2693590631828366	1.1753458819169434e-08	0.0026855665997526047	1.2795088555377538	0.0002302730398926534	2.43187853761759e-07	5.619735411639106	3.0	5.37297848696585
CRX.953_full_mutant	0.5850742014224517	1.529262298688856e-11	1.269359063184382	1.1713490336201806e-08	0.002685560394039996	1.024911462648778	0.00040195123626677676	7.659537267941002e-08	2.8824323272100743	3.0	2.3305677439483343
CRX.954	1.5872450525203925	2.958193670962101e-08	9.760894364693172e-09	1.879877528320146e-12	0.0012320191794943738	0.03741098447544384	0.7797180610344615	0.2057945008999215	2.6114006574544244	2.0	1.6777589297291926
CRX.954_full_mutant	0.5892933945112815	3.063179056144967e-10	9.76115674960332e-09	1.8792528061836344e-12	0.0012320191793708077	0.03740535750204921	0.7797180598023428	0.20579446600017612	1.6134433070645744	2.0	0.9613435199979501
CRX.955	2.841979526793714	0.0008210887374239076	0.00031382884648652854	1.3416529120665024e-07	4.47089352476915e-06	0.03324055692494493	0.00026814265026486953	2.0524470964540172e-05	2.876648273482614	1.0	0.08836740822239059
CRX.955_full_mutant	1.9676405025776373	0.00044928185469644355	0.0003138306753049625	1.3416529119618528e-07	4.470893524600791e-06	0.033240201699483454	0.0006947271060730001	1.0384295520500224e-05	2.0023535332675313	1.0	0.07353126044020983
CRX.957	2.9067637718195027	0.006378806286358912	0.057590526810508934	2.331600719619748e-13	4.640300070425172e-12	0.00040140835970757185	0.0030318323837832126	0.0034623379246619727	2.9776286835893964	1.0	0.18183805206731493
CRX.957_full_mutant	0.33913388347985024	1.440205573777103e-12	0.05760161626422432	1.6527592644355555e-13	3.941649512677117e-07	0.00013122087863913444	0.0027590870456140146	6.41550354163249e-06	0.39963261733842603	0.0	0.038387512508924616
CRX.967	2.845170025523755	0.018432930335962994	2.0592752886693046e-07	3.3299717685201664e-12	0.43897088874080065	0.10154137135135446	0.06961998565704024	0.0014959037163591198	3.475231311256132	1.0	1.4975147817653207
CRX.967_1_double	1.999084575228214	0.018432846053695436	2.059275244464064e-07	3.4288711142695166e-12	0.43897088874080226	0.1021959907038664	0.0696206878667339	0.0014959029169839082	2.6298010974412493	1.0	1.261197125581277
CRX.967_2_double	1.848053563052535	8.428559877681242e-08	2.0592753407395415e-07	3.0912711223839277e-12	0.43897088874069945	0.10153521109009314	0.06960985489804646	0.0014958146758524932	2.459665622673451	1.0	1.1658504357363861
CRX.967_full_mutant	1.0019681127570084	3.3312193075779454e-12	2.059275296534301e-07	3.190313706652335e-12	0.43897088874070106	0.10218983044252333	0.06961055710403341	0.0014958138764894716	1.6142354088548068	1.0	0.8317657486627181
CRX.975	4.978903013661952	0.0021620982910385404	0.501420803635682	1.479642859726711e-08	2.7047123451128903e-07	0.9902411017367954	0.0008267749161565817	0.0008973887494957493	6.474451466258784	3.0	4.126394524309338
CRX.975_full_mutant	2.1408097419607848	0.0005309475603202344	0.5014208036356835	2.5903395088088247e-10	2.7047123451154807e-07	0.9840291974303377	0.015648396753452705	0.0008973601566099111	3.6433367182274576	3.0	2.8355651332420573
CRX.978	2.006821744396984	0.009891570089314015	5.923738041366631e-08	5.989085323680801e-11	0.08143968588798874	0.006060665663038891	0.01850048114889142	1.5923015901133817e-07	2.122714365713647	1.0	0.24687118155164434
CRX.978_1_double	1.4798532466938437	7.370933772285642e-08	5.964657179081529e-08	5.685758165961197e-11	0.08143968588798874	0.006060646970608276	0.018500656529999708	2.610780969826169e-07	1.5858546305733043	1.0	0.1902126242309376
CRX.978_2_double	1.2922331362924222	0.009891496384619558	5.9233773139006905e-08	5.989070883043435e-11	0.08143968588798874	0.016714900527900606	0.0209494230712294	1.5788230370609e-07	1.4212288593401279	1.0	0.21616360680928975
CRX.978_full_mutant	0.765264638589282	4.64326491810839e-12	5.964296451615587e-08	5.6857437253238306e-11	0.08143968588798874	0.016714881835469993	0.020949598452337688	2.5973024167736874e-07	0.8843691241997853	1.0	0.14280000252261102
CRX.979	1.933834569030398	0.3480686961195608	4.796326474160316e-05	2.637151414155668e-07	5.046158859515921e-08	0.059515299111184514	0.0015704278046552121	0.0004947166512465714	2.3435319861585167	1.0	0.7895503700106193
CRX.979_full_mutant	0.942396891616235	5.4442249181026093e-11	4.796329939451822e-05	2.6371510244521704e-07	5.0461588595159667e-08	0.05951529159098146	0.0015704276366706686	0.0004947151316928832	1.0040256035061077	1.0	0.08326745183697233
CRX.980	1.5570303439742732	2.580651156100842e-10	4.445598753947885e-09	3.945093648109228e-15	1.676576713788998e-05	0.050626554498268084	0.5992644650567953	0.14335807374594745	2.35029620774609	2.0	1.3284307757156246
CRX.980_full_mutant	0.6109247923380057	2.515833783840956e-10	4.445602293805297e-09	4.018328723813375e-15	1.676576713788905e-05	0.34131263206187457	0.6041407960641652	0.1433580892322476	1.6997530801606207	2.0	1.2104111399337294
CRX.982	3.7538450124207987	0.003114633635715151	0.5967922924128523	5.215379383710172e-07	0.7705712111013616	0.7985981722140705	0.7017034509475915	0.0981744668658724	6.7227997611362005	5.0	8.03208999679297
CRX.982_full_mutant	1.050922306765917	3.071766207035283e-10	0.5967922924128789	1.8012695106602076e-09	0.7705712111013586	0.7985426212062664	0.0022025473802992556	0.029839370558174254	3.2488703515333404	4.0	3.422091207289308
CRX.983	3.4852033085854845	1.1049378954722237e-12	2.6075523942324566e-08	3.0386945475092474e-07	3.3374844181226684e-07	0.0011061181416823892	0.0012061072250248112	1.0006470353045336	4.488163232951251	2.0	2.173569851390226
CRX.983_full_mutant	1.6989617145912872	3.1074675362135993e-12	2.6075523942354622e-08	2.9599101911647196e-11	3.336661548161303e-07	0.0010300579886440195	0.0012624506535023725	1.000242902680725	2.701497485688544	2.0	1.4384326653309083
CRX.986	2.1051012908009126	2.8373637897626927e-11	0.060851589643377724	1.4897323912810127e-11	0.00011859116399751835	1.005295117275513	2.846644957905243e-06	0.0041144499629165165	3.1754838855349465	2.0	1.8128208507612158
CRX.986_full_mutant	0.3463921851088067	1.842377077892996e-11	0.060851589643173776	1.4769964919418852e-14	0.00011859202832164564	1.00745463703451	2.8812768106286325e-06	4.5748700507818246e-06	1.414824459980112	1.0	0.5344988871893922
CRX.1003	1.4913451937083497	5.244723138323048e-05	0.0014546154632157676	2.4430665855759364e-10	1.0141967557096587	0.031604088621630735	0.0013032954318013146	0.025916274307576377	2.5658726707179227	2.0	1.4760741137250775
CRX.1003_full_mutant	0.8594705245838616	5.244723138323048e-05	0.0015535722338287403	2.443066584513702e-10	1.0141967557096587	0.03160408731087894	0.005191126116019211	0.025916274693024228	1.9379847881229613	2.0	1.0376086794633148
CRX.1004	3.1975612302229264	0.66599189892893	1.537422107466569	1.7019535957573253e-13	9.421198595297568e-06	0.0020368534950680945	0.00019451511337428886	9.62631633142362e-07	5.403216989057267	3.0	4.669792295062339
CRX.1004_full_mutant	0.4387584752192167	4.937887285023111e-09	1.5374221074677517	6.184311052070638e-14	5.44462425594262e-10	0.0005815067647195026	0.00019609509073327153	9.514924982660082e-08	1.9769582851740826	1.0	0.6958579478029068
CRX.1007	4.0818299249820065	6.176518891585558e-05	0.00010321917612185521	2.1937304071429443e-05	7.74066985677144e-07	0.9102170739314825	0.35708998021116806	0.0006152258602544788	5.349939900721006	2.0	3.2390865152098494
CRX.1007_full_mutant	1.5448129277257285	1.2146526370558205e-11	0.00010321917613032303	2.1786907155510603e-05	7.704254565355533e-07	0.11639699580956925	0.35723373105037637	2.1067213479593984e-05	2.0185904983200427	1.0	0.8171989158532161
CRX.1011	2.085872281471503	9.851468440632819e-12	0.0064028673691986365	2.6616062617140335e-05	0.08144614614776274	0.023415234076321567	0.07395837790424527	0.01737406748341969	2.28849559052492	1.0	0.44438594460370595
CRX.1011_full_mutant	1.0946099987747002	9.845350438821652e-12	0.006402867369201603	2.661606261688352e-05	0.08144614614776274	0.023315863929789873	0.07395778594847492	0.016009193201937236	1.2957684714443292	1.0	0.3096842161039035
CRX.1012	4.2266575218293685	9.689889590423531e-05	8.647829634141568e-06	6.894924290638527e-11	4.430517034350381e-12	0.022158572865956554	0.0007118595066068518	2.0150440933816536	6.264677594382503	2.0	4.127565965078854
CRX.1012_full_mutant	0.48725341241600495	4.208161869215831e-11	8.801185115203444e-06	7.094546442072065e-12	5.18512143762674e-13	0.021672665648646054	0.012123058665555592	2.015042134666616	2.536100072631632	1.0	0.9725507434793427
CRX.1013	4.478235759099691	0.4460394034027383	4.4840968162499005e-11	7.911499746874215e-09	0.9762974461942344	0.020410340342250373	0.00012805371826094715	0.9825743304235418	6.903685341137058	3.0	6.577016740167533
CRX.1013_full_mutant	1.6584499885791621	0.09756456990415872	6.819826689860862e-08	7.908161577465743e-09	0.9763034210648687	0.020353630113897802	0.00014534581972664188	0.9825743303130059	3.7353913619012484	3.0	3.5530111244452955
CRX.1015	2.974441038821477	0.9284257820639762	1.1435415489689188e-08	2.137330560101819e-12	3.566107312956802e-05	0.0029766857916443106	0.0001777740076951704	0.05824213693632242	3.964299090131797	2.0	2.057283139446228
CRX.1015_full_mutant	0.2051086788774949	0.04480791457740821	1.224703202377538e-08	1.301534113917342e-12	3.566420419147138e-05	0.011280388381471856	0.011733870328987041	0.04755880501932641	0.32052533363721347	0.0	0.05538892995544656
CRX.1016	1.40151898497519	2.097253311982375e-10	1.0353037121396604	5.595251273452097e-14	0.0009739428687639552	0.09736214446130087	2.617128388381727e-06	7.06884332180378e-06	2.535168470626407	2.0	1.5236498335395656
CRX.1016_full_mutant	0.5079380286650105	2.0972528704251813e-10	1.0353037121396602	5.5951937610206985e-14	0.0009735163856265784	0.004418177085957355	2.616966574184975e-06	7.06874311387771e-06	1.5486431201957238	2.0	0.6170429485610858
CRX.1024	3.358797298479425	3.693875990967532e-05	0.0473085619324495	2.1488882917889206e-10	1.549498157111132e-09	0.12020107138302988	7.819751758155328e-05	0.008600486897374459	3.535022556734157	1.0	0.47755788061212856
CRX.1024_full_mutant	1.1509949236452535	2.324357746843844e-07	0.04730856973212482	2.148885854827399e-10	1.5495133187737354e-09	0.07452274057371382	7.816483320655568e-05	0.008598653069411802	1.281503286053887	1.0	0.2038191485670729
CRX.1027	1.8225531266239487	1.1269564668520518e-08	1.0522658536069503e-08	2.0385882404408925e-07	0.00023365433232551855	0.1857727389115322	0.608870461593229	8.848597726975724e-05	2.6175186930893526	2.0	1.4280634406211004
CRX.1027_full_mutant	1.009097651260059	1.1269564668520222e-08	1.0758600975614212e-08	2.038588240419376e-07	0.00023365433232551855	0.24186872723499886	0.6088708723411864	8.84859775220673e-05	1.8601596170330814	2.0	1.114011609474372
CRX.1030	3.0721723049864305	0.6258232849017129	3.787051301796059e-10	2.1150107863432716e-09	0.6526701031158898	0.15445683475572486	2.1423881664199423e-05	0.13134622736170898	4.636490181496847	3.0	3.8138778904705632
CRX.1030_full_mutant	0.2855705570852295	0.6253588885777571	3.7873638517899506e-10	2.8410600369917583e-11	0.6526701031158898	0.1543844787277527	2.1429941286282437e-05	0.13134622326251413	1.8493516811175765	2.0	1.4593410446971067
CRX.1032	4.5724741173599215	0.0009156319563001623	1.957993914753497e-09	2.1421083629690955e-05	5.339024598555353e-11	0.0013329633957061319	3.324618105240637e-05	0.006651306941245567	4.581428688929239	1.0	0.0284113800773277
CRX.1032_full_mutant	0.7855531203977582	2.41268035253176e-10	1.2288889033377263e-07	2.1421080348437678e-05	5.517206206990229e-11	0.0005088376975989137	0.5793887834115411	0.007369774166093244	1.3728420599386704	2.0	0.5683705014831985
CRX.1034	1.9931524133239413	0.001416615405523497	1.2855033851721252e-12	6.39192542949837e-08	0.003602422259403971	0.8313468911822058	0.7105429186940942	0.00556013076663462	3.545621455552343	3.0	2.873767537988875
CRX.1034_full_mutant	1.0697830120267227	0.0014166154052301615	1.2855126005562427e-12	9.4419035423973e-10	0.00360242225086395	0.8903147345039845	0.7105407503229497	0.004343499058171664	2.6800010345133987	3.0	2.1858057901291197
CRX.1037	1.653847661331708	3.6127103702591545e-11	2.722427073506851e-11	3.0857913637022245e-12	0.9999409744429785	0.0006276287417655994	0.004134828711395722	0.463156967692011	3.121708060986296	2.0	2.412814563453199
CRX.1037_full_mutant	0.6091441901458088	3.6125511637183975e-11	2.725564688289837e-11	3.026551843575562e-12	0.9999409744429785	0.0004552870570788751	0.004138584564063144	0.4631569676902788	2.0768360039666156	2.0	1.4437849523714443
CRX.1039	2.0331141094814216	9.812064853211473e-12	9.734428300806449e-06	6.061191854828735e-08	0.00023238180719092482	0.004018790258951729	0.01250123905013588	4.633317665573335e-06	2.0498809489653973	1.0	0.036473862605572824
CRX.1039_full_mutant	1.1027362525417668	9.613816080407289e-12	9.734428525434677e-06	9.146482447147777e-07	0.00023238180719479173	0.004015898913094534	0.9824591524318622	6.034902643788222e-06	2.0894603696829464	2.0	1.06796800678434
CRX.1042	1.008327453370576	0.0021386328547804063	0.2712332088457831	1.5418440589115757e-16	6.208397361969825e-07	0.004843552984112217	0.005390696904120804	3.8605537583673097e-07	1.2919345518544847	1.0	0.3689745167315665
CRX.1042_full_mutant	0.2938251629944354	3.249925203896657e-12	0.2715109494075671	6.372412899810973e-17	6.208397365605423e-07	0.004839676797242518	0.00542634252093497	2.0137838240864438e-07	0.5756029539415489	0.0	0.14494931212082396
CRX.1050	3.5055304209820055	1.0041969781181153	2.402935738343524e-10	7.27070408772012e-10	0.9999291666065092	0.18969442774227432	3.5779356247400534e-05	8.735953839049843e-07	5.6993876473678995	3.0	5.2550070557990995
CRX.1050_full_mutant	1.7889200211477652	0.005912521475501242	2.4029696014999125e-10	7.27073357371921e-10	0.999929169737501	0.1511279826378487	0.0002819423620476545	8.547135391299043e-07	2.946172493041573	2.0	1.8616903936637528
CRX.1058	2.7955487056941277	0.00337066395642681	0.001954723231520763	2.6377107549465573e-11	6.826226219536144e-07	0.042902253520494954	0.0005367045516728829	1.0844959354013815	3.9288096690046235	2.0	2.1915527681797995
CRX.1058_full_mutant	1.2039018725159873	0.00337066395642681	0.003837033410193648	2.6392703540495873e-11	6.826226205927296e-07	0.00716177200102899	0.8123312055866376	1.0844950995315497	3.115098329650837	3.0	2.7077654911501807
CRX.1063	1.7888631841046003	0.9982845218153646	2.68056589118088e-10	5.38306168206766e-11	0.9500108097737737	0.1455670770097049	1.4040083140212852e-05	4.621486774455265e-07	3.882740095257149	3.0	3.7284842482196567
CRX.1063_full_mutant	0.9706009751506411	6.555097090338122e-08	2.681872021954405e-10	5.383044330566477e-11	0.9500108129048171	0.14551641570972582	1.4040209907082509e-05	3.795516984298592e-07	2.0661426893997783	2.0	1.233822848352637
CRX.1069	3.4949456520521	0.33541336603634136	0.0009910547776917828	3.612538837303911e-14	0.9659147810944392	0.00021747369886251862	0.017773248365067364	2.6395256120783965e-05	4.815281971280659	2.0	3.1262628130458467
CRX.1069_full_mutant	0.7600134236327943	2.498554799372959e-10	0.0009910547778631405	2.5565046527888398e-14	0.9659147325965726	0.0001616903975310721	0.0006385342409332098	5.744688736051151e-09	1.7277194416402641	2.0	0.7992950160469531
CRX.1071	1.2073589671812697	0.0038423641551819767	0.08699989327331557	2.0801005929217003e-14	1.0168849843727943	0.624504085133784	8.033168498002427e-05	2.3077486998209211e-07	2.9396708565762166	3.0	2.5449729252222175
CRX.1071_full_mutant	0.21144693866765998	2.4573475510973448e-12	0.08700002935493543	2.0800823983947855e-14	1.0168849843727943	0.6245025304328916	1.5220652529431329e-05	2.3065125024054047e-07	1.9398499341345392	2.0	1.2598039046599374
CRX.1076	1.3498483097508016	9.41698366077728e-06	0.9105831434228394	4.15664986026979e-16	0.00011026919064450391	0.0004940201289029756	4.8625244207741675e-06	0.0007611165139867435	2.2618111385152573	2.0	1.1527741801201954
CRX.1076_full_mutant	0.49571976399244927	9.41698366077728e-06	0.9578336918427697	4.156823483828648e-16	0.00011026919064450456	0.0004818620383254534	5.468412203004139e-06	0.0007611165139459919	1.454921588973999	1.0	0.5661932054283999
CRX.1077	3.8216246798622735	1.9984978686047285e-06	0.996397294700135	3.007305368224767e-07	2.7596755681457812e-09	0.0012994544800061674	0.1248415309490528	1.534802753997105e-05	4.944180610007088	2.0	2.657173752950588
CRX.1077_full_mutant	1.8330655504323974	1.1109768018814614e-09	0.9963972947008054	3.5730805636571505e-05	2.7595440348096236e-09	0.0013260081154767064	0.1887587496085692	1.3519868482389448e-05	3.019596857401888	2.0	1.9563762210420914
CRX.1081	2.10974691014862	0.00038138487392968233	0.0001552043125882335	1.1173259638672089e-10	0.00033119727751517	0.01652628172757213	0.00023243834073323352	2.5746813526094633e-06	2.1273759914740435	1.0	0.0389923033149172
CRX.1081_full_mutant	0.9760823260433428	0.0003422023300967006	0.00015520431901164722	5.066996562152794e-13	0.0003311996230217405	0.36347234350909585	0.00023243787600943724	2.5743400010907645e-06	1.340618288041086	1.0	0.4417895470070141
CRX.1084	1.110272840200621	0.0012144539428839835	0.07837458360510424	6.808179028428575e-12	1.2430326496974516e-05	0.0456676368489151	1.8292683218681298e-06	0.18366993477699944	1.419213708976151	1.0	0.4692904330636811
CRX.1084_full_mutant	0.583304232780165	3.091740183737408e-10	0.07837458360510424	1.1073995978858386e-13	1.2430326496974516e-05	0.04566762351044701	2.001658903504374e-05	0.268538623587689	0.975917510708222	1.0	0.392322502541649
CRX.1085	5.039868625798384	0.038878177548357575	4.340540414156787e-12	7.790456821891741e-10	2.5723180754941333e-07	0.05368898619519771	3.793178200488974e-05	8.997203763446489e-05	5.132563951376772	1.0	0.3023312416858812
CRX.1085_full_mutant	2.1330880994501302	0.03887251155102181	2.429444129587297e-06	1.5928850963917924e-09	2.572318729104034e-07	0.03158872492185189	3.634780129573612e-05	1.102886822756927e-05	2.2035994008614153	1.0	0.1562107906958266
CRX.1087	1.1151438274457204	1.304913795920083e-11	1.894744881673412	3.244613377742222e-11	1.0638409579219844e-08	5.672604477791815e-05	2.8859806907991734e-08	0.09429460278606155	3.1042400774936834	2.0	1.9052142814430975
CRX.1087_full_mutant	0.12808756673912336	1.23069916942776e-11	1.8947454827296542	3.244613311056147e-11	1.0638409579219845e-08	5.622051051446229e-05	2.88622720685427e-08	0.09429460278405274	2.1171839123087794	1.0	0.4535769744557975
CRX.1091	3.6393774541701855	0.0008210592169000306	7.106791242472583e-07	0.05343111331616308	2.0610628057961936e-11	0.964624538469764	2.732030170462593e-05	0.04052344966635928	4.698805645840811	2.0	2.449626900022761
CRX.1091_full_mutant	0.876054963694424	3.587103331784163e-05	7.11680125555166e-07	0.053431113316158865	2.084905795320408e-11	0.034625370408770915	2.6973927566733695e-05	0.040466185786261245	1.0046411898674743	1.0	0.17157418587416567
